QueryText,KccAns
farmer asked query on weed management in  green gram 60 days old crop,no weedcide recommended in green gram 60 days old crop
" farmer asked query on  disease  management  in green gram -leaf spot
","recommended to spray carbendazim +mancozeb (saaf) 400gm / 200 lit of water /acre
( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.
"
farmer asked query about white fly management in green gram ,"recommended to spray  fipronil  +imidacloprid (police) 100 grams/200 litres of water /acre  
"
farmer asked query on      green gram borer management ,"ఫ్లూబెండమైడ్   40 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
"
  farmer asked query on anthracnose disease management in green gram,"recommended to spray ( carbendazim +mancozeb ) (saaf) 400gm / 200 lit of water /acre
( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాల"
" farmer asked query on disease management in green gram (powdery mildew ) 
","recommended to spray hexaconazole (contaf) 400 ml /200 litres of water / acre  
"
farmer asked query about caterpillar or borer management in green gram,"recommended to spray bifenthrin (marker) 400 ml /200 litres of water /acre  
  బైఫెన్ త్రిన్ 400 మిల్లి లీటర్లు   /  200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
"
farmer asked query on pod borer management in green gram," recommended to spray thiodicarb (larvin) 1.5 gram / 1 liter of water 300 gr 200 litres of water / acre   
థయోడికార్బ్ 300 గ్రాములు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
"
-farmer asked query on gram pod borer management in green gram?,"-recommended to spray carbosulfan (marshal) 400 ml /200 litres of water /acre 
 కార్బోసల్ఫాన్ (మార్షల్ )  400 మిల్లి లీటర్లు   /  200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి.
- recommended to spray azadirhachtin 5 ml / 1 litre of water 
వేప నూనె 5 మిల్లి లీటర్లు / 1  లీటర్ నీటికి  చొప్పున   కలిపి   పిచికారి చేయాలి  "
farmer asked query on  borers green gram ,"recommended to drench chlorpyrifos 6 ml/1 litre of water 
"
farmer asked query on leaf crinkle management in green gram ?,"-recommended to spray azadirhachtin 5 ml / 1 litre of water 
వేప నూనె 5 మిల్లి లీటర్లు / 1  లీటర్ నీటికి  చొప్పున   కలిపి   పిచికారి చేయాలి  .
-recommended to spray fipronil (regent) 400 ml / 200 litres of water /acre  
 ఫిప్రోనిల్ 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి "
"  farmer asked query on   pod borer in green gram 
","recommended to spray flubendiamide + thiacloprid (belt expert) 80ml/acre
"
  farmer asked query on gram pod borer  control in  green gram," recommended to spray emamectin benzoate   (proclaim )  90 grams /150 litres of water / acre  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
or
recommended to spray profenofos (curacron) 400 ml/200 litres of water /  acre 
 ప్రోఫెనోఫాస్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి"
  farmer asked query on weed management in  green gram 30 day old crop,recommended to adama-shaked-(propaquizafop 2.5%+ imazethapyr 3.75% w/w me)-800ml/acre-black gram
 farmer asked query on gram pod borer  control in green gram,"recommended to spray flubendiamide  (fame) 40 ml /200 litres of water / acre  
ఫ్లూబెండమైడ్   40 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి "
farmer asked query on powdery mildew management in green gram,"recommended to spray (hexaconazole+zineb) (avtar) 500 grams / 150 litres of water /acre  
  ( హెక్సాకొనజోల్   + జినెబ్)  500 గ్రాములు /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
"
  farmer asked query on dry root rot disease management in green ram,"recommended to trichoderma viridae-2 kg+fym 90 kg+neem powder 10 kg mixed well and keep store for 10 days .after 10 days aplly in the field

 recommended to spray pseudomons 5ml / 1 liter of water
	application: for soil: mix 2 kgs. of monas in 200 kgs of fym.vermi compost and add 1/2 kg. of jaggery water then mix it thoroughly and keep cover for one week in a shade then apply at the root zone while last ploughing. seed treatment:monas @ 4-5 gm per kg of seeds as per standard wet treatment."
" farmer asked query on disease management in green gram 
","recommended to spray myclobutanil (index) 150gm /acre 
"
farmer asked query on seed treatment in green gram,reommended to captan-3gr and imidacloprid -5ml and rhizobium culture-20 gr/acre
farmer asked query on fertilizer management in green gram ?,"-ఎరువు

మోతాదు (కిలోలు/ఎకరాకు)

వేయవలసిన దశలు

పశువుల ఎరువు

2000

దుక్కిలో వేసి కలియదున్నుకోవాలి

నత్రజని

8

విత్తనం చల్లే ముందు

భాస్వరం

20

విత్తం చల్లే ముందు"
farmer asked query on nutrient  management in  gren gram,--recommended to spray npk 19-19-19 mixture  5 grams/1 litre of water స్ప్రే  npk 19-19-19 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి 
 farmer asked query on fertilizer application in green gram,recommended to urea-30kg+mop-15kg/acre
